title,pubDate,guid,link,description
Could hydrogen ease Germany's reliance on Russian gas?,"Tue, 24 May 2022 10:45:43 GMT",https://www.bbc.co.uk/news/business-61406077,https://www.bbc.co.uk/news/business-61406077?at_medium=RSS&at_campaign=KARANGA,Why hydrogen might be one route for Germany to move away from dependence on Russian imports.
"Ukraine war: Put values over profits, Nato chief tells countries","Tue, 24 May 2022 15:46:13 GMT",https://www.bbc.co.uk/news/world-europe-61568999,https://www.bbc.co.uk/news/world-europe-61568999?at_medium=RSS&at_campaign=KARANGA,"Jens Stoltenberg says the Ukraine war has highlighted the cost of trade with ""authoritarian regimes""."
UK energy bills to be cut by hundreds as part of £10bn support package,"Wed, 25 May 2022 22:31:12 GMT",https://www.bbc.co.uk/news/business-61584546,https://www.bbc.co.uk/news/business-61584546?at_medium=RSS&at_campaign=KARANGA,The £10bn support package is expected to be partly funded by a windfall tax on oil and gas firms.
Johnson looking safe - for now,"Wed, 25 May 2022 21:47:40 GMT",https://www.bbc.co.uk/news/uk-politics-61586867,https://www.bbc.co.uk/news/uk-politics-61586867?at_medium=RSS&at_campaign=KARANGA,"Tory MPs say they don't want the PM to go, but several more political challenges await him."
Star Hobson and Arthur Labinjo-Hughes: Family concerns 'disregarded' - report,"Thu, 26 May 2022 00:29:01 GMT",https://www.bbc.co.uk/news/uk-61581822,https://www.bbc.co.uk/news/uk-61581822?at_medium=RSS&at_campaign=KARANGA,"Family concerns were ""disregarded"" in the cases of Star Hobson and Arthur Labinjo-Hughes, a report finds."
Cost of living: 'My daughter won't ask me for money for sanitary products',"Wed, 25 May 2022 23:01:19 GMT",https://www.bbc.co.uk/news/business-61527384,https://www.bbc.co.uk/news/business-61527384?at_medium=RSS&at_campaign=KARANGA,A mother explains how she can't make ends meet as data suggests more people are struggling.
Deborah James: Podcast host visits Chelsea Flower Show to see rose namesake,"Wed, 25 May 2022 20:56:17 GMT",https://www.bbc.co.uk/news/uk-61587714,https://www.bbc.co.uk/news/uk-61587714?at_medium=RSS&at_campaign=KARANGA,The podcast host gets a private tour of the Chelsea Flower Show to see the flower named in her honour.
'We don't want UK-EU trade war' - Irish PM,"Wed, 25 May 2022 23:02:43 GMT",https://www.bbc.co.uk/news/business-61583660,https://www.bbc.co.uk/news/business-61583660?at_medium=RSS&at_campaign=KARANGA,Micheál Martin says he is hopeful he will not have to contemplate tariffs against UK exports.
Partygate: PM says he will not resign following Sue Gray report,"Wed, 25 May 2022 22:33:10 GMT",https://www.bbc.co.uk/news/uk-politics-61586864,https://www.bbc.co.uk/news/uk-politics-61586864?at_medium=RSS&at_campaign=KARANGA,"Boris Johnson calls Sue Gray's findings are ""painful"" but says it is now time to ""move on""."
Sue Gray report: 'I wish I'd taken a fine to be with my dying husband',"Wed, 25 May 2022 18:24:02 GMT",https://www.bbc.co.uk/news/uk-61584267,https://www.bbc.co.uk/news/uk-61584267?at_medium=RSS&at_campaign=KARANGA,"Bereaved families call on the PM to quit, saying he has treated them like 'dirt' over Sue Gray's report."
Doctors warning about weight loss surgery overseas,"Wed, 25 May 2022 21:55:46 GMT",https://www.bbc.co.uk/news/uk-scotland-61569941,https://www.bbc.co.uk/news/uk-scotland-61569941?at_medium=RSS&at_campaign=KARANGA,"Scots going abroad for cheaper and quicker obesity operations are ""risking their lives"" claim medics."
School victims: 'The sweetest little boy I've ever known',"Wed, 25 May 2022 21:13:47 GMT",https://www.bbc.co.uk/news/world-us-canada-61579600,https://www.bbc.co.uk/news/world-us-canada-61579600?at_medium=RSS&at_campaign=KARANGA,A boy who loved to dance and a teacher who shielded students from the gunman are among those killed.
Partygate: Key official wrote 'We seem to have got away with it',"Wed, 25 May 2022 16:26:58 GMT",https://www.bbc.co.uk/news/uk-61578596,https://www.bbc.co.uk/news/uk-61578596?at_medium=RSS&at_campaign=KARANGA,"Messages, released in Sue Gray's report, reveal how senior civil servants discussed partying plans."
Severodonetsk: Battle for key road as fighting reaches Ukraine city,"Wed, 25 May 2022 16:28:40 GMT",https://www.bbc.co.uk/news/world-europe-61578156,https://www.bbc.co.uk/news/world-europe-61578156?at_medium=RSS&at_campaign=KARANGA,"Severodonetsk under constant shelling but a vital artery into the city is still open, Ukraine says."
Newspaper headlines: PM 'damaged but unbowed' as Gray report criticises No 10 culture,"Wed, 25 May 2022 23:58:32 GMT",https://www.bbc.co.uk/news/blogs-the-papers-61588024,https://www.bbc.co.uk/news/blogs-the-papers-61588024?at_medium=RSS&at_campaign=KARANGA,Thursday's front pages appear to be starkly divided over the fallout from Sue Gray's Partygate report.
The butterflies we may never see again in Britain,"Thu, 26 May 2022 00:01:56 GMT",https://www.bbc.co.uk/news/science-environment-61580712,https://www.bbc.co.uk/news/science-environment-61580712?at_medium=RSS&at_campaign=KARANGA,Scientists warn that 24 of Britain's butterfly species are in danger of dying out.
Ros Atkins on… The Sue Gray report,"Wed, 25 May 2022 20:50:25 GMT",https://www.bbc.co.uk/news/uk-politics-61587984,https://www.bbc.co.uk/news/uk-politics-61587984?at_medium=RSS&at_campaign=KARANGA,The senior civil servant's long-awaited report criticised the culture and leadership in Downing Street.
Sue Gray report: What pictures did she release of Whitehall parties?,"Wed, 25 May 2022 17:32:01 GMT",https://www.bbc.co.uk/news/uk-61586240,https://www.bbc.co.uk/news/uk-61586240?at_medium=RSS&at_campaign=KARANGA,Sue Gray published nine photographs in her report from events held in Whitehall.
NeWater: Turning urine into beer in Singapore,"Wed, 25 May 2022 23:06:00 GMT",https://www.bbc.co.uk/news/world-asia-61577976,https://www.bbc.co.uk/news/world-asia-61577976?at_medium=RSS&at_campaign=KARANGA,Singapore's water agency came up with the drink to raise awareness of its scarcity issues.
Harry Styles review: Singer uses power of positivity to delight Brixton Academy,"Wed, 25 May 2022 08:18:04 GMT",https://www.bbc.co.uk/news/entertainment-arts-61565575,https://www.bbc.co.uk/news/entertainment-arts-61565575?at_medium=RSS&at_campaign=KARANGA,"The singer brings the power of positivity to his first UK gig for four years, Katie Razzall writes."
Senegal's Dakar Biennale: From red swimmers to floating teapots,"Tue, 24 May 2022 23:12:34 GMT",https://www.bbc.co.uk/news/world-africa-61549269,https://www.bbc.co.uk/news/world-africa-61549269?at_medium=RSS&at_campaign=KARANGA,One of Africa's largest modern art event returns to Senegal after a four-year hiatus.
NBA Warriors coach on Texas school shooting: 'When are we going to do something?',"Wed, 25 May 2022 06:59:23 GMT",https://www.bbc.co.uk/news/world-us-canada-61576574,https://www.bbc.co.uk/news/world-us-canada-61576574?at_medium=RSS&at_campaign=KARANGA,Golden State Warriors' Steve Kerr condemns gun violence and refuses to answer basketball questions.
Prince Charles arrives in Romania to meet Ukraine refugees,"Wed, 25 May 2022 14:25:04 GMT",https://www.bbc.co.uk/news/uk-61528087,https://www.bbc.co.uk/news/uk-61528087?at_medium=RSS&at_campaign=KARANGA,The Prince of Wales makes the first royal visit to the region since the start of the Russian invasion.
Sue Gray report: The unanswered questions about Downing Street parties,"Wed, 25 May 2022 17:21:45 GMT",https://www.bbc.co.uk/news/61583019,https://www.bbc.co.uk/news/61583019?at_medium=RSS&at_campaign=KARANGA,The report provided more information about gatherings but still left some questions unanswered.
Texas shooting: America's gun control debate that never goes away,"Wed, 25 May 2022 17:03:31 GMT",https://www.bbc.co.uk/news/world-us-canada-61585716,https://www.bbc.co.uk/news/world-us-canada-61585716?at_medium=RSS&at_campaign=KARANGA,"Stricter gun control in the US is unlikely despite the grief and anger, the BBC's Sarah Smith writes."
How can Ukraine's food be got out?,"Wed, 25 May 2022 23:52:58 GMT",https://www.bbc.co.uk/news/world-europe-61583492,https://www.bbc.co.uk/news/world-europe-61583492?at_medium=RSS&at_campaign=KARANGA,"Ukraine has crops that could help lower food prices, but there's no easy way of getting them."
Monkeypox: How UK hospitals are tackling the outbreak,"Thu, 26 May 2022 00:09:10 GMT",https://www.bbc.co.uk/news/health-61569397,https://www.bbc.co.uk/news/health-61569397?at_medium=RSS&at_campaign=KARANGA,A network of five specialist NHS hospitals in England is treating some of those infected.
The meat and dairy farmers who are going vegan,"Wed, 25 May 2022 23:04:14 GMT",https://www.bbc.co.uk/news/business-61565233,https://www.bbc.co.uk/news/business-61565233?at_medium=RSS&at_campaign=KARANGA,"Due to animal welfare and environment concerns, some farms are converting to vegan production."
"Moonage Daydream: David Bowie taught me how to live again, says film-maker","Thu, 26 May 2022 00:11:39 GMT",https://www.bbc.co.uk/news/entertainment-arts-61576754,https://www.bbc.co.uk/news/entertainment-arts-61576754?at_medium=RSS&at_campaign=KARANGA,Moonage Daydream director Brett Morgen on how David Bowie helped him to recover from a heart attack.
Texas shooting: How a sunny Uvalde school day ended in bloodshed,"Wed, 25 May 2022 21:53:18 GMT",https://www.bbc.co.uk/news/world-us-canada-61577777,https://www.bbc.co.uk/news/world-us-canada-61577777?at_medium=RSS&at_campaign=KARANGA,Eyewitnesses describe how a quiet Texan school became the site of one of the country's worst attacks.
Downing Street parties: What Covid rules were broken?,"Wed, 25 May 2022 13:09:15 GMT",https://www.bbc.co.uk/news/uk-politics-59577129,https://www.bbc.co.uk/news/uk-politics-59577129?at_medium=RSS&at_campaign=KARANGA,"Police issued 126 fines during the Partygate investigation, including to Boris Johnson and Rishi Sunak."
"Assessing Nicola Sturgeon's record 2,743 days at the top","Wed, 25 May 2022 05:12:56 GMT",https://www.bbc.co.uk/news/uk-scotland-scotland-politics-61564643,https://www.bbc.co.uk/news/uk-scotland-scotland-politics-61564643?at_medium=RSS&at_campaign=KARANGA,She is the face and focal point of Scottish politics - but what has the country's longest serving first minister achieved?
Jose Mourinho: 'A serial winner who has brought Roma to life',"Wed, 25 May 2022 23:04:11 GMT",https://www.bbc.co.uk/sport/football/61588209,https://www.bbc.co.uk/sport/football/61588209?at_medium=RSS&at_campaign=KARANGA,Roma's Europa Conference League final win means Jose Mourinho has won five European finals out of five and is a 'serial winner who has brought the Italian club to life'.
French Open: Emma Raducanu says 'biggest win' in Paris was staying injury free,"Wed, 25 May 2022 15:08:54 GMT",https://www.bbc.co.uk/sport/tennis/61583515,https://www.bbc.co.uk/sport/tennis/61583515?at_medium=RSS&at_campaign=KARANGA,"Following her French Open exit, British number one Emma Raducanu says being injury free has been her ""biggest win"" in Paris this week."
Mohamed Salah: Liverpool forward will be at Anfield next season 'for sure',"Wed, 25 May 2022 15:51:14 GMT",https://www.bbc.co.uk/sport/football/61583621,https://www.bbc.co.uk/sport/football/61583621?at_medium=RSS&at_campaign=KARANGA,"Liverpool forward Mohamed Salah says he will be at Anfield next season ""for sure"" but does not confirm if he will sign a new deal."
"Vitality Blast: Yorkshire beat Worcestershire, holders Kent Spitfires lose to Somerset","Wed, 25 May 2022 21:11:45 GMT",https://www.bbc.co.uk/sport/cricket/61582123,https://www.bbc.co.uk/sport/cricket/61582123?at_medium=RSS&at_campaign=KARANGA,"Harry Brook and Joe Root guide Yorkshire to victory over Worcestershire in the T20 Blast, while Somerset beat 2021 winners Kent."
Iga Swiatek column: French Open favourite on online abuse & Ashleigh Barty advice,"Wed, 25 May 2022 16:08:32 GMT",https://www.bbc.co.uk/sport/tennis/61567160,https://www.bbc.co.uk/sport/tennis/61567160?at_medium=RSS&at_campaign=KARANGA,"World number one Iga Swiatek has returned as a BBC Sport columnist and, in her second piece at the French Open, talks about the ""unacceptable"" online abuse suffered by athletes."
"Andy Murray says Wimbledon will never be an exhibition, even without ranking points","Wed, 25 May 2022 12:10:17 GMT",https://www.bbc.co.uk/sport/tennis/61581379,https://www.bbc.co.uk/sport/tennis/61581379?at_medium=RSS&at_campaign=KARANGA,"Andy Murray says Wimbledon will ""never feel like an exhibition"" despite it being stripped of ranking points."
We Know Our Place: Women's sport campaign launched by BBC Sport,"Wed, 25 May 2022 13:29:16 GMT",https://www.bbc.co.uk/sport/61567371,https://www.bbc.co.uk/sport/61567371?at_medium=RSS&at_campaign=KARANGA,BBC Sport launches a new women's sport campaign to showcase the phenomenal female talent that will be on show at major events in the summer.
Narva: The Estonian border city where Nato and the EU meet Russia,"Thu, 26 May 2022 00:13:38 GMT",https://www.bbc.co.uk/news/world-europe-61555691,https://www.bbc.co.uk/news/world-europe-61555691?at_medium=RSS&at_campaign=KARANGA,"Thousands of Ukrainians have streamed into Narva in Estonia, on the very edge of Nato's eastern flank."
How many Ukrainians have fled their homes and where have they gone?,"Wed, 25 May 2022 10:44:33 GMT",https://www.bbc.co.uk/news/world-60555472,https://www.bbc.co.uk/news/world-60555472?at_medium=RSS&at_campaign=KARANGA,The UN says more than 14 million people have fled their homes since the Russian invasion.
What sanctions are being imposed on Russia over Ukraine invasion?,"Wed, 25 May 2022 10:24:55 GMT",https://www.bbc.co.uk/news/world-europe-60125659,https://www.bbc.co.uk/news/world-europe-60125659?at_medium=RSS&at_campaign=KARANGA,Western nations have imposed severe sanctions on Russia over its invasion of Ukraine.
Ukraine round-up: Russia's food war and dead soldiers abandoned,"Wed, 25 May 2022 20:15:29 GMT",https://www.bbc.co.uk/news/world-europe-61587534,https://www.bbc.co.uk/news/world-europe-61587534?at_medium=RSS&at_campaign=KARANGA,"Ukraine left to identify dead Russian soldiers, and Moscow suggests a deal to restart food exports."
Ukraine war: Bodies of dead Russian soldiers abandoned near Kyiv,"Wed, 25 May 2022 07:42:20 GMT",https://www.bbc.co.uk/news/world-europe-61571855,https://www.bbc.co.uk/news/world-europe-61571855?at_medium=RSS&at_campaign=KARANGA,"Shallow graves are discovered on the outskirts of the capital, weeks after Russia's attempted advance."
Kyiv mayor Vitali Klitschko says back Ukraine despite economic pain,"Wed, 25 May 2022 12:26:50 GMT",https://www.bbc.co.uk/news/business-61574271,https://www.bbc.co.uk/news/business-61574271?at_medium=RSS&at_campaign=KARANGA,The former heavyweight champions visit World Economic Forum in Davos to urge support for Ukraine.
